review_text,recommendation,rage
"No more Bethesda game ever!

It is not even worth my time to write the reason.",FALSE,
"gave the game a chance against my better judgement. I played 10 hours into the campaign and the lack of player interactive elements......Space is ""point""-""click""-""move""-""land""-""take off"" all done without human skill interaction.  The FPS of the game is fallout 4 but clunkier, worse animations and the entire loot system is cut and pasted with about 10% of the assets. Most loot is office equipment or garbage that ""maybe"" used for something but you never know as the game literally tells you nothing. 

UI is absolutely awful, navigate 4-5 menus WITHOUT CHOICE every time you want to see a system map. Space combat and ship building is freelancer from the early 2000's combined with Lego space engineers for mentally redundant 3 year olds. Ship building is literally block = engine, block = passenger, block = thruster, block = generator, block = weapons. Stick them all together and you get a Teletubby ""yay"" after you finish putting the ship together. Added insult to the intellect - pronoun options ? Not only does the game assume IQ in the 60 range it assumes you don't know what a woman is.   

I will never entertain another Bethesda product as long as there is hole in my arse. I downloaded a modlist from wabberjack to ""make it better"" as I passed the 2 hour return window by 10 hours just to give it a chance. Turns out making a game that sucks more difficult and convoluted doesn't solve the myriad of issues with the IP. I purchased the special edition package on sale for £50, if I was given this product for free I would feel ripped off. Don't buy it on sale, don't buy it to mod it as it is not worth your time. Feel sorry for modders they keep Bethesda in business but there is no saving this game imo.",FALSE,
"I wish I could recommend Starfield. I spent 2 years before release incredibly hyped, then spent the month it released tearing it apart to find the magic to fall in love with. I couldn't. Nearly every aspect of the game is a technical improvement over previous BGS titles (especially polishing), and in many ways it's wildly ambitious, but it simply lacks soul. It's painfully clearly the product of a studio that has completely lost touch with what once made them great, and it comes out to vastly less than the sum of its parts.",FALSE,
Freezes a lot and has a lot of audio bugs a decent computer. Pretty much zero optimization.,FALSE,
"Really disappointing. I want to like it soo bad. The creation engine is fine here, they really revamped it. I have no problem with the engine. I have a problem with the half baked content, lack luster gun play, uninspired characters and annoying skill system that I have to constantly track like quests, except just a grind and no fun.",FALSE,
"Story is extremely dull, RPG elements are lacking, full of loading screens and bugs. Some side quests are actually good but the quantity mostly comes from radiant and fetch quests slowed down by loading screens. The choices you can make barely even matter outside of selecting what weapons you want to use. Game runs poorly for how it looks and animations are still stuck in 2010, made worse by the fact they are now mandatory for space travel which you need to move around. 

Facial expressions are also stuck in the past and many NPCs arguably look worse than back in Skyrim. The game is full of randomly generated planets that have practically zero use since they're filled with generic enemies and locations and it's easier, faster and cheaper to buy materials from towns upright. 

The thee good things in the game are gunplay which is ok, starship builder which is fun but ultimately nearly useless since space combat barely plays a role, and weapon upgrade system which is similar to Fallout 4. All of these are let down by the generic enemy types and the fact that one quest line completely breaks one of those.",FALSE,
"I learned a few things getting to level 32. Pretty much all the novelty wore off once I had run through the main story lines. The leveling system is insane. It is now a beastly grind to get to a place where you can craft leveled up gear and, by the time you get to that level, there's nothing interesting to do with it.

In Skyrim, at least, you could roam into a new village and enjoy the scenery along the way. The planets in Starfield are bleak, bare, and lonely. Most of the places you wander into are post-apocalyptic junk piles with maybe some random NPCs to eliminate - rather than discussion or story.

98 hours for $60 of distraction that I'll never get back. Looking forward to it improving but not hopeful based on the enshitification that's already evident here (namely the whole Tracker's Alliance thing). That's a whole other rant I'll just leave out here. ""Hey, I need to talk to you."" times infinity!",FALSE,
"unplayable on my PC even with all the settings at the lowest. My PC can run Fallout 4 but not this. This is such a disaster. Wish I didn't spend more than 2 hours trying to get it to work, then I could have gotten a refund.",FALSE,
The 57% Starfiled has on steam is completly accurate. The game could and should have been way better. Much larger than the outer worlds but filled with nothing and lots of boring quests. The Ryujin industries questline in particular is tragic. I got the limited edition with the watch and case that also included the DLC. Never tried the DLC because I have no intrest in returning.,FALSE,
"Starfield is empty, meaningless and boring.
Main story feels tidious and annoying the more you play it. Your choices have little to no effect in the world.
Settlement system is worse than in Fallout 4. Space travel is a sequence of immersion breaking loading screens.
Never preorder AAA games. Don't buy this game.",FALSE,
#NAME?,FALSE,
"if you have read other reviews you know whats up. to put things simply the game is boring and has far too many load screens. the best way i can think to describe this game is skyrim with no dragons, oblivion with no oblivion gates, fallout 4 but you dont have a kid to find. its like they made this whole game and never put a main story in it. the starborn thing is a boring set of fetch missions that are not that interesting. the starborn powers are just reflavored dragon shouts with some of them being literally identical in function. it feel like there is no curated experience in the game. bethesda games are full of freeform exploration and that is great but starfield has no ""curated"" moments like trapping the dragon in whiterun, or seeing dagon stomp around the imperial city, or seeing the brotherhood of steel airship arrive. there are no moments that make you go ""ok THIS is Starfield"". its a ok game but all the things that made previous bethesda games don't seem to be here. to quote a mod author named Apollodown (who was describing the skyrim civil war) ""its like they all got up for pizza one day and never came back"". its bethesda on minimum effort.",FALSE,
"The game was alright, The NPC's just like any other Bethesda game. Honestly I was a bit disappointed with the space travel in the game, everything being a fast travel cut scene. Also couldn't finish as one of the quests mid way through the game was glitched and couldn't progress so I stopped playing.",FALSE,
I just want to make it abundantly clear. I paid just over 100AUD for this in late 2025 as a mod platform alone for the Star Wars Genesis overhaul. I have zero interest in starfield as a game.,FALSE,
"Space game where you're barely ever in space. And, when you are, 96% of it is just experiencing several consecutive screens. 


Why.",FALSE,
"This game was such a flop man. bethesda, do better",FALSE,
game is absolute horseshit trash but so am I.,FALSE,
Keep in mind while they were working on this they could have been making fallout 5 or finishing elder scrolls 6.,FALSE,
"Just returned to give it another try, still stinks.",FALSE,
Actual garbo not worth writing about.,FALSE,
"only bought this for the Star Wars Genesis mod, vanilla game is weak sauce",FALSE,
"Just remembered that this game exists, instantly ruined my day.
",FALSE,
honesty didnt make it very far its just a wholly unlikable experience,FALSE,
"I have a lot of problems with this game. Many. But most of them have been said ad nauseum. But there is a much bigger problem with the game. They have a whole system prepared for the creation and use of battlesuits. Instead of utilizing them, they implemented a pointless prior ""war"" that prevents all use of these mech suits. You can see the system concept throughout the world, they are teasing us with something we can never have, heck, not even Pirates use the mech suits, criminals don't bother breaking the laws either, so siding with them has no upside over any other faction. I want mech suits, Bethesda, Give me my massive warmachines Todd. In exchange, other people can play pokemon with the xenomorphs if they want.",FALSE,
So I was so excited for this game but it was such a let down. I managed to put 150 hours into it but it really was a waste of time. It could have been so much better but its just a shell of what it had the chance to be.,FALSE,
"If you're a fan of old school Bethseda games this isn't for you. This company is a soul-less husk of what it was and this game is an empty, cold, lifeless void. The ""characters"" are so paper thin they might as well be a cardboard cutout with waxy faces and nothing behind the eyes. The planets they brag about have nothing to do on them and the ship system is awful. I hate this game and would highly recommend not buying any of their games in the future at least not at launch. This shit is so ass.",FALSE,
"Starfield is a failure of a game made by a company riding on it's past success, this just isn't the same company that made The Elder Scrolls games. The exploration of this game was just tedious and uninteresting. There is not an open area of that allows you to travel planet to planet. They are, separate, isolated, open game areas that have invisible walls in every direction that lead to nowhere. The game about exploring outer space, does not actually have any aspect that lets you travel and explore through space. Almost all of the traversal through ""space"" is loading screens and maps. It is completely avoidable and I felt practically incentivized to do so. Planets are empty gigantic open areas of seemingly random mishmash. Most of them aren't even worth visiting as quite literally nothing is going on inside of them. Npcs are horribly uncanny and stiff, not to mention their behavior in general being non-sensical. The members of Constellation all feel weirdly thrust onto the player as strangers pretending to know you. Constellation as an organization doesn't even have you exploring space because you literally can't. City Environments feel baren and empty, New Atlantis is basically just a handful of stores placed across a giant empty floor. Akila City, Neon, and other areas occupied by humans but look noticeably un-inhabited. Outposts as a system is so unintuitive and frustrating the gameplay experience is better if you just completely forget about it. To emphasize, when you ignore it you miss absolutely nothing it had to offer. Combat felt like roadblocks on the way to floating quest markers. Hostile Npcs are all suicidal, they absolutely have zero regard for their own lives. Most of them running out from cover, into the open, and closing the gap between the player just to stare at them before letting off one or two missed shots point blank. Ship combat lacks any kind of engaging gameplay, all interesting avenues outer space combat could of had are completely discarded. Space combat is just a random event that inconvenience's you on the way into a planet.  The large variety of guns somehow all feel similar, with even less customization than Fallout 4. The art direction is boring, bland, and not memorable whatsoever. The story is a long series of events with zero consequence. The twist at the end? You get to experience this slog all over again.",FALSE,
"Bland, boring and repetitive. An uninteresting story filled with loading screens and fast travels. This game sucks. Gameplay is uninspired, combat is atrocious, AI is atrocious, ship combat is barely utilised. 

Since 2011 Skyrim, Bethesda has NOT developed a good game. Do not expect the new elder scrolls or any other game from them to be any good.",FALSE,
"A find Bethesda type game at its core. A good story and some good RPG mechanics and world building.

...but the loading screens are just killing the experience. Seriously I have never seen a game with more loading screens, ever",FALSE,
"If you are looking for a space exploration themed game, coming directly from the Elders Scrolls series or the acquired Fallout series of Bethesda as a fan of those games and their mechanics, you may like this.  That being said, it is absolutely no different than Fallout or Elder Scrolls, with the exception of the setting.  This is literally Skyrim in space.  Do yourself a favor, play a better game if space exploration is your thing.  Hell, if RPGs are your thing, let me do you a better favor, stay away from Bethesda RPGs.  It's fundamentally an open ended, open world beat-em-up/hack-and-slash where in the end you become a god like entity.. just like all of all the other productions.  If you're looking for a true RPG, this isn't it.  If you're looking for a mindless point and shoot adventure, this is the one.",FALSE,
"Got this game the first week it released.  Stuttering and lag after that first mining mission.  Uninstalled after trying fixes I googled.  Couple years later, felt like playing a space rpg so recently reinstalled to see if it was fixed. Nope. Tricked me bc it was fine until that first mining mission ended, then the audio stutters and visual lag started again.  I play most games, this is the only game that I have issues with.  They done f'd it up, what a shame.  Can't even play the fing thing to see how bad it actually is.  Maybe my PC is just trying to warn me not to waste my time with this lol.",FALSE,
"Other then this being an very unbaked game from Bethesda after 2 years and only one DLC it seems to be that Starfield is the game they felt would be made to keep fans of the RPG games Like Fallout and Elder Scrolls happy. But even before they Released Doom the Dark Ages, This game was left to rot and decay until one of their other RPG Games comes out Rather it be Fallout 5 due to the success of the Fallout TV show or still going with there release time line of Elder Scrolls Then the next Fallout game. Hopefully as I did like the main story of Starfield they come back to this game within the time for there next release like with what Fallout 76 got.",FALSE,
"What a shame, its a really engaging game, you want to explore and find things, its so pretty and the ships are so cool. But even on very easy its so difficult, enemies everywhere that kill you quickly, ammo and health are rare, its so unbalanced... uninstall.",FALSE,
"Boring, buggy and far too expensive for what you get. Extremely dissapointing outcome for a game that took 8 years to make",FALSE,
"It's Fun at times, and I love Bethesda and their Jank, But the game feels like it's got bones with not enough flesh on them... But also the bones are many years too old and much of the Engine feels Dated at this point.

The game has promise, but lack of meaningful and reasonably frequent updates, and hearing from the devs on what is getting worked on. Makes the game feel abandoned even if it was Flagshipped as their new model to game longevity with years of updates after release.",FALSE,
"It has great visuals, polished ship interriors, good handling...and thats it. Dead world, boring quests and gameplay. Idk even how much should it cost, mabe 10$ as for a tech-demo like Matrix Awakens",FALSE,
BOUGHT THIS GARBAGE GAME DAY ONE FOR ONE THING  AND ONE THING ONLY THE MODS AND BABY IT'S HERE THE GENESIS MOD,FALSE,
This Review was delayed by 2 years because i forgot the game existed.,FALSE,
couldn't pay me to play more of this uninspiring AAA game.,FALSE,
"Not worth it, and I got it for free!",FALSE,
bugs seems to be dealt with i just wish i could be more of a cunt,FALSE,
Game is boring and empty,FALSE,
Unplayable with out many many mods.,FALSE,
Playing Starfield feels like clocking in for my 9-5.,FALSE,
"Meh.. mediocre at best,",FALSE,
More Bethesda slop,FALSE,
"""It's just Meh' - Todd Howard",FALSE,
Loading review...,FALSE,
Dont bother,FALSE,
gay game,FALSE,
What a waste.,FALSE,
"So much for that 2.0 update 

",FALSE,
I sleep.,FALSE,
I'm not mad. I'm simply dissapointed.,FALSE,
It's awful in every way,FALSE,
Todd lost the plot,FALSE,
It's not real.,FALSE,
"This game is proof that the only reason Elder Scrolls and Fallout were good because (in the case of Elder Scrolls) 3 creative visionaries in a basement were by chance allowed to do what they do best or (in the case of Fallout) it was an existing franchise that had creative visionaries involved before Bethesda got their grubby paws on it. The truth is, Bethesda are remora stuck to the great white sharks that are their IPs, making passable games through sheer franchise inertia. Todd Howard is a charlatan surrounded by yes-men (the irony is not lost on me), and Emil Pagliarulo, the design director of Starfield, is a nepo baby whose biggest contribution to Bethesda was a slur-hurling self-insert con artist (again, the irony is not lost on me). I have absolutely zero hope for any future first-party Bethesda games, be it The Elder Scrolls VI or the next Fallout game, and have zero faith that they will be competent stewards of the lore that is essential to these beloved franchises. This game stands as a stark reminder of the rot that has consumed every franchise I grew up enjoying, and it pains me greatly that they have utterly abandoned this game. Perhaps I can understand where they're coming from though; I too would promptly abandon something if it were as soulless and substanceless as this game unfortunately is in retrospect.",FALSE,
bad,FALSE,
sucked,FALSE,
mid-field,FALSE,
garbo,FALSE,
No.,FALSE,
terrible,FALSE,
No.,FALSE,
Midfield.,FALSE,
garbage,FALSE,
Mid,FALSE,
no,FALSE,
trash,FALSE,
no depth,FALSE,
:(,FALSE,
q,FALSE,
-,FALSE,
"I bought this game for the Star Wars Genesis total conversion mod, a mod list of well over 100 mods that completely transforms the game into the Star Wars universe. I have never, nor do I plan on EEEEVER playing the dog shit vanilla version. So, unless you plan to play Star Wars Genesis, don't waste your money.",FALSE,
"When ChatGPT finally makes a game, it will look much like this. Vapid and soulless, there is not a single moment I spent in Starfield that I do not regret. Bethesda has been in a downward spiral for over a decade that will only worsen so long as people continue to spend money on creatively bankrupt slop like this. It would cost too much if it was free.",FALSE,
"I tried to avoid the hype, but eventually bought into it and got it.. and I was so mind numbingly bored just two hours in that I asked for a refund, only be told that I, ""played too long"". So, I tried AGAIN to find some semblance of fun.. and I couldn't. It's just a horribly mediocre, empty, bland, and uninspired mess and has me absolutely worried for TES6 as I replay Skyrim AGAIN trying to cling on to yet another game company I grew up loving selling out.",FALSE,
"Installed it after 2 years to check out the Star Wars Genesis mod pack, but nope - the game is still unplayable. The game title should be ""Loading Screens: A space game without flying in space"".

Literally one of the worst ways to spend your money",FALSE,
"I forgot this game even existed, but the sudden memory of even purchasing this trash disgusted me so much that I had to leave a negative review.",FALSE,
"If you like Fallout or any of the other Bethesda titles. DO NOT i repeat DO NOT buy this. There is only three things actualy Bethesda about this game. The janky movement, horrible pistol firerate and the Bethesda logo on launch",FALSE,
"It lacks a soul, it lacks depth and interest, it lacks... everything that could be good.",FALSE,
"This game excels at boring you to death. 

ITS BEYOND TEDIOUS. 

Oh an the space system is a joke. Its empty and your basically just flying into different containers of planets.",FALSE,
Forgettable. I apparently played 87 hours... but I don't remember any of it,FALSE,
Disappointing game. Certainly not worth 70$. Maybe not worth your time.,FALSE,
"Im a big fan of the Bethesda Games, even tho the Inventory is shit in every game. :D
They crafted a gigantic world with endless options but still, something seems to be missing. Everything gets boring really fast, the story is okayisch but i didnt like it that much. The settlements on the planets are intesting but in the end, useless and way to complicated, most factory automation games are easyer to manage. The ship building is meh, the space fights suck more then they are fun and the hole crafting and upgrading system is crap.
If you want to have some hours of fun in space, you can get it if its one sale, but overall i cant recommend it.",FALSE,
"Game by itself is a load of kaka, if you got it for free with the AMD sale, good for you, there is Star Wars Genesis mod to make it a game worth playing.",FALSE,
"Bethesda abandonware on a grand scale.

Despite lots of effort could not get past crashes and other issues, even got it on sale as a bundle pack.",FALSE,
"Was not good.
Still isn't good.

go download Star Wars Genesis mod for it and get some enjoyment out if it.",FALSE,
"Game sucks, and modding will need a good amount of time to fix the underlying issues",FALSE,
"Starfield is a poorly designed game, coupled with critical bugs that show an absolute disregard for the customers who purchased the game. 

Every encounter is with dozens of enemies who always have the high ground, and frequently surround you. When fighting at long range, the computer has perfect accuracy on shots, frequently ignores cover, and combines that with invisible walls that turn hits into misses every time. Enemies are also complete bullet sponges. 

This game's definition of ""difficulty"" is built around this combination of bugs left carefully in place, and conscious design decisions built around attritional difficulty. The game literally designs single encounters to run you out of medpacks. 

As with combat, exploration is tedium combined with unfixed bugs, 2 years after the game's release. Environmental hazards are jacked up such that getting out of your ship and walking 100 meters has you already taking damage. This is, again, combined with encounters of a dozen or so opponents, who have the high ground and their (I assume this is at least purposeful) unerring long-range accuracy. 

The combination of a bug causing the planet's environment to ignore my suit, and remove my boostpack, while simultaneously inflicting poison damage, while I was being attacked by a dozen zealots was on one of the first missions of the entire game. 

I am almost embarrassed to admit that I played this game to completion, because I had to see if it got better. This is the company that gave us Skyrim after all, one of my favorite games. I couldn't believe the game would actually stay THIS BAD.

In fact, the final mission in the game was actually worse. Enemies that can spawn endless duplicates of themselves (with rocket launchers, naturally), who teleport away every time you attack them, and run you through one shooting gallery after another (I believe there are six total shooting galleries) all in a bid to, again, run you out of healing. That's right, the game has MULTIPLE encounters like this. 

This game has that Bethesda magic in spots, as long as you are only doing procedurally generated missions. The moment you engage with either the main story, or a faction questline, you will be subjected to numerous attritional encounters, where bugs combine with stunningly bad, unfixed bugs. 

This game has no respect for you or your time, nor does it really seem to give a damn if you have fun. It is without a doubt the worst Bethesda game ever, and I have played every game they have developed since Morrowind. 

If you're considering buying this game on a holiday sale, as I did, do yourself a favor and skip it. No matter the price, you could find something better to spend it on.",FALSE,
"Bethesda, Bethesda never changes ….and that’s the problem.

Dated gameplay (SO MANY LOADING SCREENS), boring main story (was it made purely to accommodate repetitive gameplay?), bugs (bugs are everywhere!) and too much reliance on procedural generation. 
This game might have fared better about 10 years ago, but things have moved on. The Bethesda charm doesn’t hold that much weight anymore. It would have been better to have 10 – 15 hand crafted planets that had stuff in then instead of hundreds of empty planets.

I should say as of writing this I have only played the base game, no DLC and maybe that that will resolve a lot of the problems, but I doubt it. It’s such a shame, generally I like Bethesda games, but someone need to tell the team to innovate more. Too be fair, some of the side quests were cool, like taking down the pirates or being a space sheriff, but it wasn’t enough. I wanted an awesome main story, surely it should have been about aliens or even a new technology that could have help humanity. Instead, they did the boring multiverse story which didn’t really make much sense and has been done to death. Just creating a large buggy game, with the hope of the community to fix it doesn’t hold weight anymore. I'll see if future DLC adds anything that will bring me back in.

Overall, a frustrating experience.",FALSE,
"Right then, I'm not entirely sure how they've managed it, to be quite honest. Some sort of secret ingredient, perhaps? But the game is utterly tedious. I couldn't even get past the first few quests for Sara and the Vanguards.
The controls are absolutely dreadful and clearly designed for a gamepad. You can't simply open the map and close it, for instance. You have to navigate through a confounded zillion other screens, or else hold the key, which renders the map completely useless.
It might have some potential, I'll grant it that. But I'm afraid I've simply run out of patience with it. Sorry!
(and yes, please make the travel Outer Worlds 2 like, no need for that fake Space ""exploration-navigation"")",FALSE,
"Garbage. Nothing to explore, just constant fast travelling. No vehicles or quicker movement on lifeless worlds minus 1-2 NPCs per quest, outside the main locations. Story is bland. Shooting mechanics are alright, with little in the way of RPG elements other than locking features in previous games behind skill points. Launched with no maps, other than in-game on location maps. You can tell the bones of a decent survival game were here, maybe in 5-10 years they'll re-release this or make an update to add that back and make this playable. With a shit story, passable shooting, no real RPG elements, and no exploration there's little to enjoy. 

Grab it on sale to try with an overhaul mod maybe.",FALSE,
"The game is full of great mechanics. The art is great. The buggy ship building is probably the biggest selling point.

The main story is a series of fetch quests with some combat mixed in. Then a final boss then new game plus. New game plus is built into the main story in a unique way which is detrimental to the desire to continue playing the game. The story is interesting for one playthrough but has no variation for additional runs, end game content is non-existent, and the new game + is an attempt to make you grind the game over and over repeating quests probably to make the game feel much longer and bigger than it actually is. 

The factions are just skins and have no ideological framework nor meaningful interactions. No conflict or moral gray area exists. Everything is black and white as possible.

Most off the systems and planets will never be explored by the player because there just isn't a reason to explore them. They have nothing on them, nothing worth seeing. It just makes me feel like the game was supposed to be much more quests and content than it actually is.

",FALSE,
"best game ever the first time thru. once you realize how small it really is or that it gets repetitive as far as worlds go you get bored quickly. bought this game for the $100 so i could have it early and get the first dlc free. would recamend but its definitely not a $70 game anymore, should be like $40.",FALSE,
"Starfield is haunting.

It's a beautiful, expansive canvas, a labor of astonishing love for science-fiction, astronomy, and humanity. And upon this canvas is sketched the most bare framework of a game.

Or perhaps *stretched* is the better word; what's basically happened is that all the elements of Fallout 4 or Skyrim have been pulled apart, quite literally, and laid across a thousand planets rather than given context in their relative placement in a theme-park world, like previous Bethesda games. You aren't distracted and pulled from curious thing to strange location as you work your way toward an eventual destination, but instead hopping directly to wherever it is you ""want"" to go.

The lack of context really hurts the content on offer. Some of the best quest writing and environmental design in any Bethesda game is severely let down by its meaningless, randomized placement on otherwise dead worlds. The ""lore"" feels much more shallow because the cartoony character of the economics and politics at play is so much more obvious when planted in the middle of endless, unexploited wilderness.

And all of these problems are relatively minor in comparison to my real problem: the game feels like it's actively admonishing the player for playing it. The core conflict in the main story is set up to critique the same activities the game encourages the player to engage with... by being the *only* activities available. You will kill six thousand space pirates, whether or not it's logical that that many even exist, because you have no other choice if you want to play the game, and the game will call you evil for doing that. The ending will, incredibly, make this feel even worse.

A more constrained game could pull all this off. By assigning the player a character, or by narrowing the scope of their explorations, a more pleasant experience could be possible (and indeed has been, in games like Freelancer, Mass Effect, Rogue Trader, or Spec Ops: The Line). But Starfield intends to capture the eerie sensation of the desolate universe we find ourselves in, instead, and has tried to strap another game to that experience.

Starfield is haunting because it almost achieves what it sets out to do, and then hobbles itself. I can't help but imagine what it might've been.

All my waxing philosophical aside, you can get a couple hundred hours of decent fun out of this thing if you're willing to put up with some pain points. The combat is good! The environments are astonishing! There's a lot of cool things out there! They're just too far apart for most people to appreciate, and for every great quest there's a dozen of the same, identical outpost full of space pirates inexplicably having a picnic on an airless moon.",FALSE,
"wanted to try playing starfield again in 2026, and well the game freezes on me every 25 seconds the audio cuts out and many minor other problems, I don't have problems with any other game and i have a good pc so i know that's not the issue, hopefully one day they can actually optimize this game",FALSE,
"This is a confusing one...  The first few hours are actually pretty damn exciting; after the initial play period though, the veneer falls off and you see how hollow and repetitive the entire game is.  

All those planets you're gonna go visit?  Barren wastelands with the exact same 20 landmarks / installations repeated until you can just do them in your sleep.  There are a handful of unique locations outside the ""cities"", but once you're done them they're just done.  Oh, and you finally managed to jump out to those level 75 planets in the red zones?  Nice, they're the same goddamn planets as the level 10 ones, but with bullet-sponge enemies.

Your enemies?  If they're not mindless animals, they're the exact same 3 factions, every time, in the exact same spots of the landmark / installation, everytime; there's no ""life"" to the world(s), feels like it's even worse than Oblivion.  Oh, and you decided to go running off to try and catch the ship that just landed nearby?  Yeah good luck with that; if you make it before it takes off again, chances are good you're not gonna be allowed to take the ship even if you kill everyone, because your driver's license isn't valid.  You can't fly a stolen space ship after killing everyone because you don't have the proper endorsement on your cosmic driver's license.

The outpost-building mechanic? Divorced from the adventure gameplay even more than Fallout 4's was, and good fucking luck placing things around and having them work within the arbitrary limits and restrictions.  Also hope you weren't planning on doing anything with the base other than having it produce resources.

The ship building and space combat?  Fucking fuggedaboudit, makes the old-as-hell Freelancer's space combat look shiny and nuanced.

Honestly severely disappointed in Todd Howard and Bethesda with this.  Everyone waited for so long for this chunk of bantha shit, and no amount of post-release-polish of this turd is going to change it into gold.  If TES VI or Fallout 5 wind up following this example, it will end Bethesda.

Kek",FALSE,
"5/10
straight up ""meh"" of a game
best i can say for it is that it IS worth playing
worth buying though? not really",FALSE,
"It is just an awful experience start to finish, not even mods can save it. Can't wait for the anniversary edition in 8 years",FALSE,
It was pitched as Skyrim in space. In actuality it is a boring empty soulless game that they've already abandoned.,FALSE,
"I loved every Bethesda RPG, was so excited for this as Sci-Fi is my favorite genre, and I probably played this 20 hours before uninstalling it. Really bummed I pre-ordered this. Compared to Morrowind, Oblivion, Skyrim, all the Fallouts, this just felt uninspired. It's like what a game would be if AI just copy and pasted random slop over and over. Waste of time and money, and I probably won't buy another Bethesda game until a year or more after release, to wait and see if they're good like the old games or stale like Starfield.

PSA: The 534 hours it says I've played this isn't accurate, I AFK for weeks at a time while working, etc.",FALSE,
"Starfield is like video game popcorn to me. I enjoy consuming it but I can't reccomend it to others.

If you enjoy modding your games to suite your tastes (and spending a not insignificant amount of time playtesting said mods), and want a game that just goes down easy in terms of accessibility (you can make the game hard if you want, but rare are the moments when you're going to be baffled by it's systems) that's space flavoured, consider picking it up.

If you want a game with a compelling narrative, great gameplay, and pushes the medium of video games forward, avoid this, at all costs. This is Bethesda playing things so safe you wonder if they realize many other games surpased them years ago, or if they just develop in a bubble buried under a mountain.

It's not all bad news. The ship builder is increadibly impressive, especially for how easy to use it is. For some, that alone might be worth the price. The combat and gunplay can be ok... after a lot of balancing and modding. Not good, but good enough to be enjoyable. Two of the faction quests are honestly my favourite Bethesda questlines ever, even if the writing has gotten a bit juvinile with clear good vs bad choices and a pathetic attempt at nuance.

But the main quest is shallow, repetative, and at odds with the established universe. Bethesda touts how immersive picking up a sandwich is while ignoring things like tactical reloads on guns or melee animations pulled straight out of Skyrim. Heck, in some ways, Skyrim was better, because you got that kill cam with unique animations! I'm not trying to be a combat nut here, but it is the core gameplay loop presented in this game. The world feels too empty where it should be crowded, and too crowded where it should feel empty. All but two of the ""cities"" feel like small backwaters, meanwhile every single one of the thousands of planets and moons is absolutely infested with abandoned research facilities and mines. That math ain't mathin. 

It's an odd game to talk about in detail. It feels wildly ambitious in some areas and then creatively bankrupt in others. It's got heart at times, and then can feel completely soulless other times.

I think if you're of the right personality, you can enjoy this game and sink a lot of time into it like I have (played the Games Pass version before the price hike). But I'm of the mentality that it's ok to enjoy a bad game. Just like how popcorn is bad for you, and not particularly exceptional in taste. You can still enjoy it as a snack.",FALSE,
"I wanted to love this game, feels very disjointed with multiple systems that dont come together and work correctly, settlements feel like a step back from fallout 4 OVER A DECADE ago. Gunplay is good, but all the guns in this game feel like they were designed by 5 different teams who didnt communicate at all. they dont really fit in the world and look jarring. Fast Travel and Loading Screens is a Dead Horse so yea. A Few sweeping changes like FUEL MANAGEMENT, SEAMLESS SYSTEM TRAVEL, and BETTER DESIGNED AND MORE DIVERSE POI's could really change this game for the better. ALSO PLS HIRE BETTER WRITERS, WE ARENT 5 YEARS OLD BETHESDA.",FALSE,
"The game has fun ship building mechanics... And that's about it. Perks are bland, worlds are boring, quests range from ok to mindless fetch-quests... And the story and writing is, in accordance with the lead designer's favourtie rule of KISS - Keep It Simple Stupid, quite frankly just that - (mind numbingly) simple and (utterly) stupid. Overall - it is maybeeeee worth grabbing at an enormous discount, otherwise I would not bother.",FALSE,
"Between the loading screens and the boring quests, NPCs behavior, gameplay, and AI, I really couldn’t push myself to finish this. This is one of the most boring execution of a space game I’ve witnessed.",FALSE,
"Ran around for almost 200 hours looking for something of worth. the best moment was when i discovered a settlement full of clones of famous people. The concept got me excited that there might be something unique. played through the quest and it was the most milquetoast tropey slop possible. not worth playing at all. combat is same as fallout 4 but worse because weapons damage are literally tied to the level of the system you find it in. no possible way to upgrade their tier. 

Just do not buy this garbage.",FALSE,
"Game is ok, still alot of glitches and wierd stuff going on. NPCs are dumb.  To much dialog for missons .I bought it on sale, No way in hell I would pay full price. Contols for your ship is perfect,",FALSE,
"It's like Bethesda completely forgot what makes human civilization so interesting. I don't remember there being any music, language or culture in this game. Ugliest NPC's I've ever seen. Most boring intro ever (Yay! You're a miner! You've always wanted to be a miner, right?) and characters that I utterly do not care about. Have fun exploring boring rocks.",FALSE,
"The fact that this took development time and resources away from Fallout 5 or TES:6 is a travesty. Even putting that aside, it's just an aggressively mediocre game. It does nothing well. Most things are inoffensive and bland, nothing sticks out well. Do not buy this game.",FALSE,
"I've tried getting into this game four separate times since 2023.

I have literal thousands of hours in Fallout 3, Skyrim, Morrowind etcetera, and hoped for Skyrim in space. This ain't it. 

The UX might the worst I've ever seen in a game. 
The planets feel like the worst part of the planetary driving section from Mass Effect 100% of the time somehow.
I'm not even going to waste time nitpicking every fault, I'm done. Trash.",FALSE,
"Wanted to love this game, and looked forward to it for a year + but then it dropped. Sigh!!!!!
It was just a shocking disapointment really. Loading screens, repeated enemies, buildings, main story that was poor. Needs a serious overhaul to make this one better

BTW - don't listen to the paid for reviews from magazines, listen to player base",FALSE,
"Abysmal piece of middle of the road, safe, trash. 
Originally returned this boring, outdated and uninspired game. 
Bought it on sale so I can play the Star Wars Genesis mod.
Unfortunately I still have to put up with the tedious and bland design of repetitive dungeons (which lack a sense of direction or importance) and loading screens (even if improved by the mod).",FALSE,
